convective_available_potential_energy,k_index,cross_totals_index,vertical_totals_index,lifted_index,showalter_index,temp_1000_hpa,dewpoint_1000_hpa,temp_850_hpa,dewpoint_850_hpa,temp_700_hpa,dewpoint_700_hpa,temp_500_hpa,dewpoint_500_hpa,rain
168.78,22.3,15.9,25.9,-1.58,3.3,26.0,21.3,19.4,9.4,10.0,-3.0,-6.5,-9.1,0
168.78,22.3,15.9,25.9,-1.58,3.3,26.0,21.3,19.4,9.4,10.0,-3.0,-6.5,-9.1,1
179.9,33.5,19.5,24.1,-1.12,0.95,26.8,20.8,18.0,13.4,8.8,4.8,-6.1,-8.9,0
179.9,33.5,19.5,24.1,-1.12,0.95,26.8,20.8,18.0,13.4,8.8,4.8,-6.1,-8.9,0
0.0,11.3,16.5,23.5,1.67,3.39,27.8,18.8,18.8,11.8,10.4,13.6,-4.7,20.7,0
0.0,11.3,16.5,23.5,1.67,3.39,27.8,18.8,18.8,11.8,10.4,13.6,-4.7,20.7,0
1.92,18.5,17.5,22.5,2.45,2.92,27.0,19.0,18.0,13.0,10.6,-6.4,-4.5,43.5,0
1.92,18.5,17.5,22.5,2.45,2.92,27.0,19.0,18.0,13.0,10.6,-6.4,-4.5,43.5,0
0.0,16.3,15.5,23.5,2.35,4.26,26.2,19.2,18.8,10.8,11.2,-6.8,-4.7,39.7,0
0.0,16.3,15.5,23.5,2.35,4.26,26.2,19.2,18.8,10.8,11.2,-6.8,-4.7,39.7,0
0.0,14.5,17.1,24.1,1.75,2.95,25.6,19.6,18.4,11.4,10.2,10.8,-5.7,29.7,0
0.0,14.5,17.1,24.1,1.75,2.95,25.6,19.6,18.4,11.4,10.2,10.8,-5.7,29.7,0
0.0,18.6,16.8,21.7,2.61,4.14,25.8,18.8,16.8,11.9,11.2,-3.8,-4.9,26.9,0
0.0,18.6,16.8,21.7,2.61,4.14,25.8,18.8,16.8,11.9,11.2,-3.8,-4.9,26.9,0
61.37,29.2,20.0,23.1,-1.0,0.89,25.6,20.6,17.2,14.1,10.2,2.2,-5.9,-9.3,1
61.37,29.2,20.0,23.1,-1.0,0.89,25.6,20.6,17.2,14.1,10.2,2.2,-5.9,-9.3,0
339.48,31.9,19.5,24.3,-1.72,0.77,27.4,21.4,18.4,13.6,10.0,4.0,-5.9,-8.3,1
339.48,31.9,19.5,24.3,-1.72,0.77,27.4,21.4,18.4,13.6,10.0,4.0,-5.9,-8.3,0
55.37,30.1,18.9,24.9,-0.56,0.94,24.4,20.6,19.2,13.2,10.0,2.0,-5.7,10.7,0
55.37,30.1,18.9,24.9,-0.56,0.94,24.4,20.6,19.2,13.2,10.0,2.0,-5.7,10.7,0
59.89,28.1,18.5,23.5,0.03,1.67,26.4,20.4,18.6,13.6,9.6,0.6,-4.9,11.9,1
59.89,28.1,18.5,23.5,0.03,1.67,26.4,20.4,18.6,13.6,9.6,0.6,-4.9,11.9,0
302.78,35.9,20.9,25.5,-2.63,-0.79,26.0,21.3,18.8,14.2,9.0,5.2,-6.7,-7.2,0
302.78,35.9,20.9,25.5,-2.63,-0.79,26.0,21.3,18.8,14.2,9.0,5.2,-6.7,-7.2,0
111.42,25.3,13.9,23.9,0.08,5.3,25.8,21.1,19.4,9.4,8.8,0.8,-4.5,12.5,1
111.42,25.3,13.9,23.9,0.08,5.3,25.8,21.1,19.4,9.4,8.8,0.8,-4.5,12.5,0
0.0,24.5,14.1,25.1,2.41,4.89,26.2,17.2,19.4,8.4,10.4,1.4,-5.7,15.7,0
0.0,24.5,14.1,25.1,2.41,4.89,26.2,17.2,19.4,8.4,10.4,1.4,-5.7,15.7,0
66.2,33.8,20.0,23.9,-0.5,0.32,25.4,21.6,18.4,14.5,9.8,5.2,-5.5,11.5,1
66.2,33.8,20.0,23.9,-0.5,0.32,25.4,21.6,18.4,14.5,9.8,5.2,-5.5,11.5,1
378.39,35.6,21.1,22.1,-1.31,-0.18,24.8,22.1,17.2,16.2,10.2,7.5,-4.9,14.9,1
378.39,35.6,21.1,22.1,-1.31,-0.18,24.8,22.1,17.2,16.2,10.2,7.5,-4.9,14.9,0
0.0,27.3,16.3,23.3,1.81,3.91,26.0,18.0,18.0,11.0,8.6,1.6,-5.3,16.3,0
0.0,27.3,16.3,23.3,1.81,3.91,26.0,18.0,18.0,11.0,8.6,1.6,-5.3,16.3,0
60.61,32.4,18.1,23.1,0.24,2.32,26.2,20.2,18.0,13.0,7.8,4.1,-5.1,-9.0,0
60.61,32.4,18.1,23.1,0.24,2.32,26.2,20.2,18.0,13.0,7.8,4.1,-5.1,-9.0,0
27.57,31.7,18.5,23.3,0.37,1.85,26.4,20.4,18.2,13.4,9.0,4.0,-5.1,-7.4,0
27.57,31.7,18.5,23.3,0.37,1.85,26.4,20.4,18.2,13.4,9.0,4.0,-5.1,-7.4,0
0.0,25.9,10.9,25.9,1.35,6.82,27.4,19.4,20.0,5.0,9.0,4.0,-5.9,10.9,0
0.0,25.9,10.9,25.9,1.35,6.82,27.4,19.4,20.0,5.0,9.0,4.0,-5.9,10.9,0
83.83,31.3,17.3,24.3,0.18,2.52,26.6,18.6,19.0,12.0,9.0,4.0,-5.3,18.3,0
83.83,31.3,17.3,24.3,0.18,2.52,26.6,18.6,19.0,12.0,9.0,4.0,-5.3,18.3,0
108.66,28.1,15.1,24.1,0.32,4.42,25.4,20.4,19.0,10.0,9.2,3.2,-5.1,32.1,0
108.66,28.1,15.1,24.1,0.32,4.42,25.4,20.4,19.0,10.0,9.2,3.2,-5.1,32.1,0
59.59,23.9,14.9,23.9,1.35,4.62,26.2,20.2,19.0,10.0,9.0,-1.0,-4.9,42.9,0
59.59,23.9,14.9,23.9,1.35,4.62,26.2,20.2,19.0,10.0,9.0,-1.0,-4.9,42.9,0
13.24,10.5,1.3,24.3,2.81,12.92,26.2,19.2,20.2,-2.8,7.4,-3.6,-4.1,43.1,0
13.24,10.5,1.3,24.3,2.81,12.92,26.2,19.2,20.2,-2.8,7.4,-3.6,-4.1,43.1,0
0.0,12.5,3.3,25.3,6.88,11.44,25.0,14.0,20.2,-1.8,6.6,-4.4,-5.1,11.1,0
0.0,12.5,3.3,25.3,6.88,11.44,25.0,14.0,20.2,-1.8,6.6,-4.4,-5.1,11.1,0
0.0,-1.1,18.3,23.3,2.23,2.29,24.2,17.2,17.6,12.6,12.4,24.6,-5.7,-7.9,0
0.0,-1.1,18.3,23.3,2.23,2.29,24.2,17.2,17.6,12.6,12.4,24.6,-5.7,-7.9,0
178.09,23.3,19.1,24.1,-0.42,1.24,26.4,20.4,18.2,13.2,11.0,-3.0,-5.9,10.8,0
178.09,23.3,19.1,24.1,-0.42,1.24,26.4,20.4,18.2,13.2,11.0,-3.0,-5.9,10.8,0
0.0,22.7,16.5,25.5,1.63,2.95,27.0,18.0,19.2,10.2,11.0,-2.0,-6.3,26.3,0
0.0,22.7,16.5,25.5,1.63,2.95,27.0,18.0,19.2,10.2,11.0,-2.0,-6.3,26.3,0
0.0,28.9,18.1,23.1,1.84,2.41,26.4,18.4,17.8,12.8,9.4,2.4,-5.3,-7.9,0
0.0,28.9,18.1,23.1,1.84,2.41,26.4,18.4,17.8,12.8,9.4,2.4,-5.3,-7.9,0
0.0,27.9,17.1,23.1,2.52,2.9,24.8,18.8,18.8,12.8,9.0,1.0,-4.3,15.3,0
0.0,27.9,17.1,23.1,2.52,2.9,24.8,18.8,18.8,12.8,9.0,1.0,-4.3,15.3,0
16.74,24.5,12.9,23.9,2.82,6.03,26.8,19.8,19.6,8.6,9.4,1.4,-4.3,18.3,0
16.74,24.5,12.9,23.9,2.82,6.03,26.8,19.8,19.6,8.6,9.4,1.4,-4.3,18.3,0
251.75,33.1,18.7,24.7,-0.77,1.06,27.0,21.0,19.4,13.4,9.6,4.6,-5.3,16.3,0
251.75,33.1,18.7,24.7,-0.77,1.06,27.0,21.0,19.4,13.4,9.6,4.6,-5.3,16.3,0
55.31,28.1,17.9,26.9,-0.14,1.55,26.4,18.4,19.2,10.2,10.8,1.8,-7.7,19.7,0
299.16,29.3,16.7,23.7,-0.91,3.27,26.0,21.3,18.6,11.6,9.4,3.4,-5.1,20.1,0
299.16,29.3,16.7,23.7,-0.91,3.27,26.0,21.3,18.6,11.6,9.4,3.4,-5.1,20.1,0
11.88,16.3,13.5,24.5,0.08,5.68,25.8,19.8,18.8,7.8,9.4,-6.6,-5.7,23.7,0
11.88,16.3,13.5,24.5,0.08,5.68,25.8,19.8,18.8,7.8,9.4,-6.6,-5.7,23.7,0
0.0,19.7,12.9,22.9,4.09,6.5,26.0,17.0,18.8,8.8,9.8,-2.2,-4.1,23.1,0
0.0,19.7,12.9,22.9,4.09,6.5,26.0,17.0,18.8,8.8,9.8,-2.2,-4.1,23.1,0
15.21,21.5,15.1,26.1,-0.6,3.89,25.8,18.8,19.4,8.4,11.2,-1.8,-6.7,10.4,0
15.21,21.5,15.1,26.1,-0.6,3.89,25.8,18.8,19.4,8.4,11.2,-1.8,-6.7,10.4,0
1.14,23.5,15.9,24.9,-0.08,3.77,26.2,21.2,18.6,9.6,9.8,-1.2,-6.3,18.3,0
1.14,23.5,15.9,24.9,-0.08,3.77,26.2,21.2,18.6,9.6,9.8,-1.2,-6.3,18.3,0
0.0,25.7,15.1,24.1,2.66,4.57,26.8,18.8,18.6,9.6,9.6,1.6,-5.5,20.5,0
0.0,25.7,15.1,24.1,2.66,4.57,26.8,18.8,18.6,9.6,9.6,1.6,-5.5,20.5,0
10.9,22.1,17.1,24.1,-0.15,3.11,27.0,20.0,18.0,11.0,9.8,-3.2,-6.1,11.0,0
10.9,22.1,17.1,24.1,-0.15,3.11,27.0,20.0,18.0,11.0,9.8,-3.2,-6.1,11.0,0
0.0,23.9,15.3,23.3,-0.02,4.91,26.0,19.0,17.6,9.6,10.4,1.4,-5.7,13.7,0
0.0,23.9,15.3,23.3,-0.02,4.91,26.0,19.0,17.6,9.6,10.4,1.4,-5.7,13.7,0
0.0,22.9,16.1,25.1,0.5,3.5,26.4,18.4,18.8,9.8,10.4,-1.6,-6.3,28.3,0
0.0,22.9,16.1,25.1,0.5,3.5,26.4,18.4,18.8,9.8,10.4,-1.6,-6.3,28.3,0
2.06,19.5,12.9,21.9,0.88,7.48,26.0,18.0,16.6,7.6,8.8,-1.2,-5.3,35.3,0
2.06,19.5,12.9,21.9,0.88,7.48,26.0,18.0,16.6,7.6,8.8,-1.2,-5.3,35.3,0
0.0,14.9,9.1,23.1,2.15,9.5,25.8,19.8,17.8,3.8,9.4,-2.6,-5.3,11.3,0
0.0,14.9,9.1,23.1,2.15,9.5,25.8,19.8,17.8,3.8,9.4,-2.6,-5.3,11.3,0
0.0,20.3,15.5,22.5,3.81,4.78,26.4,17.4,17.8,10.8,9.6,-3.4,-4.7,-9.7,0
0.0,20.3,15.5,22.5,3.81,4.78,26.4,17.4,17.8,10.8,9.6,-3.4,-4.7,-9.7,0
0.0,15.3,16.7,22.7,2.02,3.79,26.0,19.0,17.6,11.6,10.0,-9.0,-5.1,-8.6,1
0.0,15.3,16.7,22.7,2.02,3.79,26.0,19.0,17.6,11.6,10.0,-9.0,-5.1,-8.6,0
148.44,28.3,18.3,24.3,-0.62,1.62,24.8,21.5,19.0,13.0,9.0,0.0,-5.3,-7.1,0
148.44,28.3,18.3,24.3,-0.62,1.62,24.8,21.5,19.0,13.0,9.0,0.0,-5.3,-7.1,0
380.77,29.5,17.7,23.7,-0.85,2.3,26.2,21.4,18.8,12.8,9.2,2.2,-4.9,-9.9,1
380.77,29.5,17.7,23.7,-0.85,2.3,26.2,21.4,18.8,12.8,9.2,2.2,-4.9,-9.9,0
603.52,28.7,15.9,23.9,-1.16,3.86,26.8,19.8,18.8,10.8,9.2,3.2,-5.1,-8.6,1
603.52,28.7,15.9,23.9,-1.16,3.86,26.8,19.8,18.8,10.8,9.2,3.2,-5.1,-8.6,0
0.0,33.1,17.7,24.7,1.14,1.89,27.0,19.0,19.6,12.6,9.2,5.0,-5.1,12.1,1
0.0,33.1,17.7,24.7,1.14,1.89,27.0,19.0,19.6,12.6,9.2,5.0,-5.1,12.1,0
87.13,20.7,15.7,24.7,-1.41,3.82,26.2,20.2,19.0,10.0,10.4,-3.6,-5.7,13.7,0
76.7,34.7,18.1,23.1,0.48,1.98,27.8,19.8,18.8,13.8,9.0,6.8,-4.3,10.3,1
76.7,34.7,18.1,23.1,0.48,1.98,27.8,19.8,18.8,13.8,9.0,6.8,-4.3,10.3,0
17.25,32.3,18.5,24.5,-0.36,1.5,26.4,19.4,18.8,12.8,9.4,4.4,-5.7,12.7,1
17.25,32.3,18.5,24.5,-0.36,1.5,26.4,19.4,18.8,12.8,9.4,4.4,-5.7,12.7,1
376.55,22.3,17.5,22.5,-0.95,3.01,26.4,20.4,17.8,12.8,10.6,-2.4,-4.7,21.7,1
376.55,22.3,17.5,22.5,-0.95,3.01,26.4,20.4,17.8,12.8,10.6,-2.4,-4.7,21.7,0
0.0,26.1,16.7,22.7,1.42,3.46,26.2,20.2,18.4,12.4,11.0,2.0,-4.3,15.3,0
0.0,26.1,16.7,22.7,1.42,3.46,26.2,20.2,18.4,12.4,11.0,2.0,-4.3,15.3,0
219.73,36.0,21.2,23.3,-2.01,-0.38,27.2,21.2,17.4,15.3,10.4,7.8,-5.9,-5.9,1
219.73,36.0,21.2,23.3,-2.01,-0.38,27.2,21.2,17.4,15.3,10.4,7.8,-5.9,-5.9,0
978.09,35.3,22.0,22.7,-3.61,-0.99,26.0,23.6,17.0,16.3,9.8,6.1,-5.7,-7.8,1
978.09,35.3,22.0,22.7,-3.61,-0.99,26.0,23.6,17.0,16.3,9.8,6.1,-5.7,-7.8,1
99.02,37.3,21.0,23.3,-0.9,-0.27,25.4,21.0,17.6,15.3,8.8,7.5,-5.7,-6.1,1
99.02,37.3,21.0,23.3,-0.9,-0.27,25.4,21.0,17.6,15.3,8.8,7.5,-5.7,-6.1,1
0.0,34.3,18.9,23.9,0.86,1.35,25.0,20.0,18.4,13.4,9.0,6.0,-5.5,-8.6,0
0.0,34.3,18.9,23.9,0.86,1.35,25.0,20.0,18.4,13.4,9.0,6.0,-5.5,-8.6,0
248.7,26.2,9.7,23.7,-0.32,8.44,26.8,19.8,19.6,5.6,9.2,6.1,-4.1,22.1,0
248.7,26.2,9.7,23.7,-0.32,8.44,26.8,19.8,19.6,5.6,9.2,6.1,-4.1,22.1,0
2.66,29.2,14.1,24.1,1.46,4.97,27.0,20.0,19.8,9.8,9.4,4.7,-4.3,19.3,1
2.66,29.2,14.1,24.1,1.46,4.97,27.0,20.0,19.8,9.8,9.4,4.7,-4.3,19.3,0
144.03,29.2,14.5,23.5,-0.13,4.95,26.0,21.1,19.2,10.2,8.6,4.1,-4.3,11.3,1
144.03,29.2,14.5,23.5,-0.13,4.95,26.0,21.1,19.2,10.2,8.6,4.1,-4.3,11.3,0
30.55,22.5,12.3,24.3,-0.23,6.51,26.6,21.6,19.2,7.2,8.4,-0.6,-5.1,10.1,0
30.55,22.5,12.3,24.3,-0.23,6.51,26.6,21.6,19.2,7.2,8.4,-0.6,-5.1,10.1,0
0.0,22.7,12.7,23.7,0.89,6.42,27.4,20.4,19.0,8.0,9.8,0.8,-4.7,10.7,0
0.0,22.7,12.7,23.7,0.89,6.42,27.4,20.4,19.0,8.0,9.8,0.8,-4.7,10.7,0
0.0,18.7,14.7,22.7,3.26,5.36,26.4,17.4,18.0,10.0,11.2,-2.8,-4.7,11.7,0
0.0,18.7,14.7,22.7,3.26,5.36,26.4,17.4,18.0,10.0,11.2,-2.8,-4.7,11.7,0
0.0,24.3,15.5,23.5,2.6,4.26,26.4,18.4,18.8,10.8,10.4,0.4,-4.7,20.7,0
0.0,24.3,15.5,23.5,2.6,4.26,26.4,18.4,18.8,10.8,10.4,0.4,-4.7,20.7,0
0.0,29.9,17.1,23.1,1.72,2.9,26.4,19.4,18.8,12.8,10.2,4.2,-4.3,27.3,0
0.0,29.9,17.1,23.1,1.72,2.9,26.4,19.4,18.8,12.8,10.2,4.2,-4.3,27.3,0
158.09,37.5,19.7,23.1,-0.11,0.46,25.6,19.6,18.8,15.4,8.4,7.4,-4.3,28.3,1
158.09,37.5,19.7,23.1,-0.11,0.46,25.6,19.6,18.8,15.4,8.4,7.4,-4.3,28.3,0
923.22,32.7,18.8,22.5,-1.72,1.44,27.8,23.1,18.6,14.9,10.2,5.5,-3.9,-9.9,0
923.22,32.7,18.8,22.5,-1.72,1.44,27.8,23.1,18.6,14.9,10.2,5.5,-3.9,-9.9,0
317.89,30.9,18.3,24.3,-1.43,1.38,26.4,22.0,19.6,13.6,10.0,3.0,-4.7,16.7,1
317.89,30.9,18.3,24.3,-1.43,1.38,26.4,22.0,19.6,13.6,10.0,3.0,-4.7,16.7,1
433.66,35.5,19.3,23.7,-1.63,0.82,25.0,23.1,18.8,14.4,9.4,6.8,-4.9,-7.8,1
433.66,35.5,19.3,23.7,-1.63,0.82,25.0,23.1,18.8,14.4,9.4,6.8,-4.9,-7.8,1
73.73,33.4,17.9,24.9,-0.56,1.61,25.0,21.5,19.8,12.8,10.2,5.9,-5.1,-6.5,1
73.73,33.4,17.9,24.9,-0.56,1.61,25.0,21.5,19.8,12.8,10.2,5.9,-5.1,-6.5,1
193.55,34.2,20.1,22.7,-1.29,0.62,25.0,22.4,17.6,15.0,9.8,6.3,-5.1,-7.1,1
193.55,34.2,20.1,22.7,-1.29,0.62,25.0,22.4,17.6,15.0,9.8,6.3,-5.1,-7.1,1
493.91,36.1,21.1,21.9,-1.57,0.01,24.0,22.7,16.8,16.0,8.4,6.6,-5.1,-6.3,1
493.91,36.1,21.1,21.9,-1.57,0.01,24.0,22.7,16.8,16.0,8.4,6.6,-5.1,-6.3,0
337.3,31.2,19.2,23.9,-2.06,0.82,25.6,22.2,19.0,14.3,9.6,2.6,-4.9,10.9,1
337.3,31.2,19.2,23.9,-2.06,0.82,25.6,22.2,19.0,14.3,9.6,2.6,-4.9,10.9,0
210.97,17.7,15.3,23.3,-1.36,4.61,25.2,20.2,18.4,10.4,10.8,-5.2,-4.9,10.9,0
210.97,17.7,15.3,23.3,-1.36,4.61,25.2,20.2,18.4,10.4,10.8,-5.2,-4.9,10.9,0
145.09,19.3,14.3,25.3,-2.26,4.82,26.0,20.0,19.0,8.0,10.2,-3.8,-6.3,15.3,1
145.09,19.3,14.3,25.3,-2.26,4.82,26.0,20.0,19.0,8.0,10.2,-3.8,-6.3,15.3,0
91.43,18.9,17.9,23.9,-1.9,2.43,26.4,20.4,18.0,12.0,11.4,-5.6,-5.9,14.9,0
91.43,18.9,17.9,23.9,-1.9,2.43,26.4,20.4,18.0,12.0,11.4,-5.6,-5.9,14.9,0
52.19,33.6,19.4,23.1,-0.28,0.84,28.2,21.2,18.6,14.9,9.4,5.0,-4.5,-9.5,0
52.19,33.6,19.4,23.1,-0.28,0.84,28.2,21.2,18.6,14.9,9.4,5.0,-4.5,-9.5,0
679.21,32.7,18.3,24.3,-2.18,1.46,27.0,22.4,19.4,13.4,10.0,5.0,-4.9,10.9,1
679.21,32.7,18.3,24.3,-2.18,1.46,27.0,22.4,19.4,13.4,10.0,5.0,-4.9,10.9,0
276.99,36.1,20.1,24.7,-2.01,0.09,26.8,20.8,18.6,14.0,8.8,6.2,-6.1,-8.9,1
276.99,36.1,20.1,24.7,-2.01,0.09,26.8,20.8,18.6,14.0,8.8,6.2,-6.1,-8.9,0
359.86,31.9,18.5,24.5,-1.28,1.26,26.6,21.9,19.4,13.4,10.0,4.0,-5.1,11.1,0
359.86,31.9,18.5,24.5,-1.28,1.26,26.6,21.9,19.4,13.4,10.0,4.0,-5.1,11.1,0
222.18,30.9,19.5,25.5,-2.08,0.26,27.4,20.4,19.4,13.4,8.6,0.6,-6.1,-8.1,1
222.18,30.9,19.5,25.5,-2.08,0.26,27.4,20.4,19.4,13.4,8.6,0.6,-6.1,-8.1,1
106.54,28.9,20.7,23.3,-1.53,0.2,26.6,20.6,17.2,14.6,9.2,0.2,-6.1,-9.7,0
106.54,28.9,20.7,23.3,-1.53,0.2,26.6,20.6,17.2,14.6,9.2,0.2,-6.1,-9.7,0
12.22,30.3,18.7,22.9,-0.35,1.95,25.8,20.8,17.6,13.4,9.8,3.8,-5.3,11.3,1
12.22,30.3,18.7,22.9,-0.35,1.95,25.8,20.8,17.6,13.4,9.8,3.8,-5.3,11.3,0
1.42,23.9,13.9,23.9,0.54,5.44,26.2,20.2,19.0,9.0,11.0,2.0,-4.9,-9.9,0
1.42,23.9,13.9,23.9,0.54,5.44,26.2,20.2,19.0,9.0,11.0,2.0,-4.9,-9.9,1
624.72,30.8,20.8,23.3,-2.37,-0.26,25.6,22.2,18.0,15.5,10.8,2.8,-5.3,14.3,1
624.72,30.8,20.8,23.3,-2.37,-0.26,25.6,22.2,18.0,15.5,10.8,2.8,-5.3,14.3,0
138.66,32.7,19.7,24.7,-1.76,0.3,26.2,21.7,19.0,14.0,10.0,4.0,-5.7,-9.5,1
138.66,32.7,19.7,24.7,-1.76,0.3,26.2,21.7,19.0,14.0,10.0,4.0,-5.7,-9.5,0
4.23,29.2,18.8,23.1,0.38,1.5,25.8,20.8,18.4,14.1,9.8,1.8,-4.7,17.7,1
4.23,29.2,18.8,23.1,0.38,1.5,25.8,20.8,18.4,14.1,9.8,1.8,-4.7,17.7,0
528.7,31.0,19.2,22.9,-2.22,1.39,26.4,22.1,17.8,14.1,10.0,4.0,-5.1,17.1,0
528.7,31.0,19.2,22.9,-2.22,1.39,26.4,22.1,17.8,14.1,10.0,4.0,-5.1,17.1,0
3.82,31.3,17.9,21.9,0.66,2.59,26.4,21.4,18.0,14.0,9.8,5.2,-3.9,12.9,1
3.82,31.3,17.9,21.9,0.66,2.59,26.4,21.4,18.0,14.0,9.8,5.2,-3.9,12.9,0
218.8,31.8,20.2,24.1,-1.66,0.03,25.0,21.3,18.6,14.7,11.2,4.2,-5.5,-9.1,1
218.8,31.8,20.2,24.1,-1.66,0.03,25.0,21.3,18.6,14.7,11.2,4.2,-5.5,-9.1,0
365.82,31.8,18.8,23.3,-0.88,1.23,25.8,21.6,19.0,14.5,9.8,3.8,-4.3,16.3,1
365.82,31.8,18.8,23.3,-0.88,1.23,25.8,21.6,19.0,14.5,9.8,3.8,-4.3,16.3,0
439.59,28.3,16.5,22.5,-0.41,3.5,25.2,21.8,18.8,12.8,10.4,3.4,-3.7,20.7,1
439.59,28.3,16.5,22.5,-0.41,3.5,25.2,21.8,18.8,12.8,10.4,3.4,-3.7,20.7,0
397.06,35.2,21.0,24.1,-2.15,-0.83,26.8,21.8,18.8,15.7,10.2,5.6,-5.3,10.1,1
397.06,35.2,21.0,24.1,-2.15,-0.83,26.8,21.8,18.8,15.7,10.2,5.6,-5.3,10.1,0
111.42,34.6,20.7,23.1,-0.98,-0.25,26.4,21.4,18.2,15.8,9.4,5.1,-4.9,10.9,1
111.42,34.6,20.7,23.1,-0.98,-0.25,26.4,21.4,18.2,15.8,9.4,5.1,-4.9,10.9,1
212.29,30.1,16.5,23.5,-1.27,3.47,26.0,22.0,18.6,11.6,10.0,5.0,-4.9,-7.7,0
212.29,30.1,16.5,23.5,-1.27,3.47,26.0,22.0,18.6,11.6,10.0,5.0,-4.9,-7.7,0
8.46,31.8,15.7,22.7,0.87,4.19,26.6,20.6,18.8,11.8,8.6,5.9,-3.9,-9.9,0
8.46,31.8,15.7,22.7,0.87,4.19,26.6,20.6,18.8,11.8,8.6,5.9,-3.9,-9.9,0
147.4,32.6,16.9,24.9,-1.71,2.71,26.2,21.4,19.2,11.2,9.2,5.7,-5.7,-7.0,1
147.4,32.6,16.9,24.9,-1.71,2.71,26.2,21.4,19.2,11.2,9.2,5.7,-5.7,-7.0,0
0.0,30.9,16.9,22.9,2.86,3.02,25.6,18.6,19.0,13.0,10.4,5.4,-3.9,10.9,1
0.0,30.9,16.9,22.9,2.86,3.02,25.6,18.6,19.0,13.0,10.4,5.4,-3.9,10.9,0
135.01,30.1,18.3,25.3,-1.39,1.21,26.8,20.8,19.8,12.8,11.6,3.6,-5.5,-9.9,0
135.01,30.1,18.3,25.3,-1.39,1.21,26.8,20.8,19.8,12.8,11.6,3.6,-5.5,-9.9,0
357.7,30.5,20.9,23.3,-1.82,-0.63,26.0,22.4,18.6,16.2,11.0,2.0,-4.7,21.7,0
357.7,30.5,20.9,23.3,-1.82,-0.63,26.0,22.4,18.6,16.2,11.0,2.0,-4.7,21.7,0
386.84,33.0,18.2,22.5,-0.9,2.01,27.2,22.2,18.6,14.3,10.2,6.4,-3.9,20.9,1
386.84,33.0,18.2,22.5,-0.9,2.01,27.2,22.2,18.6,14.3,10.2,6.4,-3.9,20.9,0
102.87,34.6,20.5,23.1,-0.69,-0.05,25.6,20.9,18.2,15.6,10.0,5.9,-4.9,12.9,1
102.87,34.6,20.5,23.1,-0.69,-0.05,25.6,20.9,18.2,15.6,10.0,5.9,-4.9,12.9,1
276.71,33.4,21.0,23.3,-1.81,-0.18,24.6,22.2,17.4,15.1,9.4,4.4,-5.9,10.5,1
276.71,33.4,21.0,23.3,-1.81,-0.18,24.6,22.2,17.4,15.1,9.4,4.4,-5.9,10.5,0
0.0,31.8,17.7,22.7,2.65,2.55,25.8,19.8,18.4,13.4,9.2,4.9,-4.3,21.3,1
0.0,31.8,17.7,22.7,2.65,2.55,25.8,19.8,18.4,13.4,9.2,4.9,-4.3,21.3,1
490.94,35.7,20.4,22.7,-1.95,0.33,24.4,21.8,17.6,15.3,9.6,7.3,-5.1,-5.6,1
490.94,35.7,20.4,22.7,-1.95,0.33,24.4,21.8,17.6,15.3,9.6,7.3,-5.1,-5.6,0
523.77,33.1,20.3,21.7,-1.44,0.53,25.4,22.6,17.4,16.0,8.2,3.6,-4.3,10.3,1
523.77,33.1,20.3,21.7,-1.44,0.53,25.4,22.6,17.4,16.0,8.2,3.6,-4.3,10.3,1
74.9,29.3,17.7,24.7,-0.64,1.89,26.0,21.2,19.6,12.6,11.6,3.6,-5.1,-7.4,0
74.9,29.3,17.7,24.7,-0.64,1.89,26.0,21.2,19.6,12.6,11.6,3.6,-5.1,-7.4,0
0.0,30.6,16.3,22.3,3.48,3.78,26.8,17.8,18.6,12.6,9.2,4.9,-3.7,-9.7,0
0.0,30.6,16.3,22.3,3.48,3.78,26.8,17.8,18.6,12.6,9.2,4.9,-3.7,-9.7,0
0.0,26.3,15.9,24.9,0.86,3.13,25.6,20.6,20.4,11.4,10.4,0.4,-4.5,14.5,0
0.0,26.3,15.9,24.9,0.86,3.13,25.6,20.6,20.4,11.4,10.4,0.4,-4.5,14.5,0
0.0,32.6,17.3,23.3,0.45,2.7,26.8,19.8,18.8,12.8,9.4,5.9,-4.5,26.5,1
0.0,32.6,17.3,23.3,0.45,2.7,26.8,19.8,18.8,12.8,9.4,5.9,-4.5,26.5,0
0.0,32.7,17.3,22.1,2.12,2.97,26.0,20.0,18.4,13.6,8.8,5.8,-3.7,14.7,1
0.0,32.7,17.3,22.1,2.12,2.97,26.0,20.0,18.4,13.6,8.8,5.8,-3.7,14.7,0
52.16,32.3,19.0,22.3,0.24,1.52,25.6,19.6,18.0,14.7,10.0,5.3,-4.3,-9.3,1
52.16,32.3,19.0,22.3,0.24,1.52,25.6,19.6,18.0,14.7,10.0,5.3,-4.3,-9.3,1
92.36,34.9,20.6,23.5,-1.16,-0.07,25.4,21.2,18.0,15.1,9.6,5.9,-5.5,-8.6,1
92.36,34.9,20.6,23.5,-1.16,-0.07,25.4,21.2,18.0,15.1,9.6,5.9,-5.5,-8.6,1
420.04,35.6,21.8,22.5,-2.14,-0.59,24.0,22.1,16.6,15.9,9.4,6.6,-5.9,-6.7,1
420.04,35.6,21.8,22.5,-2.14,-0.59,24.0,22.1,16.6,15.9,9.4,6.6,-5.9,-6.7,1
